file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.007_87.out,MNIST,baseline,10,0.007,abc,87,0
MNIST_0.007_5687.out,MNIST,prune_0.5,70,0.007,abc,87,0
MNIST_0.007_5333.out,MNIST,prune_0.5,40,0.007,abc,33,0
MNIST_0.010_5104.out,MNIST,prune_0.5,20,0.01,abc,4,0
MNIST_0.008_2406.out,MNIST,prune_0.2,50,0.008,abc,6,0
MNIST_0.004_590.out,MNIST,baseline,60,0.004,abc,90,1
MNIST_0.006_4347.out,MNIST,prune_0.4,40,0.006,abc,47,1
MNIST_0.006_6466.out,MNIST,prune_0.6,50,0.006,abc,66,1
MNIST_0.005_8196.out,MNIST,prune_0.8,20,0.005,abc,96,0
MNIST_0.007_7917.out,MNIST,prune_0.7,100,0.007,abc,17,0
MNIST_0.008_6062.out,MNIST,prune_0.6,10,0.008,abc,62,0
MNIST_0.008_6097.out,MNIST,prune_0.6,10,0.008,abc,97,0
MNIST_0.004_2851.out,MNIST,prune_0.2,90,0.004,abc,51,1
MNIST_0.006_7259.out,MNIST,prune_0.7,30,0.006,abc,59,0
MNIST_0.007_5443.out,MNIST,prune_0.5,50,0.007,abc,43,0
MNIST_0.008_6807.out,MNIST,prune_0.6,90,0.008,abc,7,0
MNIST_0.005_2421.out,MNIST,prune_0.2,50,0.005,abc,21,1
MNIST_0.009_3452.out,MNIST,prune_0.3,50,0.009,abc,52,0
MNIST_0.007_7841.out,MNIST,prune_0.7,90,0.007,abc,41,0
MNIST_0.006_6149.out,MNIST,prune_0.6,20,0.006,abc,49,0
MNIST_0.010_1581.out,MNIST,prune_0.1,60,0.01,abc,81,0
MNIST_0.009_5300.out,MNIST,prune_0.5,40,0.009,abc,0,0
MNIST_0.010_2636.out,MNIST,prune_0.2,70,0.01,abc,36,0
MNIST_0.004_1797.out,MNIST,prune_0.1,80,0.004,abc,97,1
MNIST_0.009_3522.out,MNIST,prune_0.3,60,0.009,abc,22,1
MNIST_0.007_2868.out,MNIST,prune_0.2,90,0.007,abc,68,1
MNIST_0.010_4278.out,,,,,,,0
MNIST_0.010_4081.out,MNIST,prune_0.4,10,0.01,abc,81,0
MNIST_0.007_2536.out,MNIST,prune_0.2,60,0.007,abc,36,1
MNIST_0.006_8495.out,MNIST,prune_0.8,50,0.006,abc,95,1
MNIST_0.007_6370.out,MNIST,prune_0.6,40,0.007,abc,70,0
MNIST_0.006_7207.out,MNIST,prune_0.7,30,0.006,abc,7,0
MNIST_0.008_158.out,MNIST,baseline,20,0.008,abc,58,0
MNIST_0.005_1807.out,MNIST,prune_0.1,90,0.005,abc,7,1
MNIST_0.007_316.out,MNIST,baseline,40,0.007,abc,16,1
MNIST_0.009_1400.out,MNIST,prune_0.1,50,0.009,abc,0,0
MNIST_0.007_2282.out,MNIST,prune_0.2,30,0.007,abc,82,1
MNIST_0.010_6828.out,,,,,,,0
MNIST_0.005_981.out,MNIST,baseline,100,0.005,abc,81,1
MNIST_0.005_499.out,MNIST,baseline,50,0.005,abc,99,1
MNIST_0.006_910.out,MNIST,baseline,100,0.006,abc,10,1
MNIST_0.004_386.out,MNIST,baseline,40,0.004,abc,86,1
MNIST_0.009_8845.out,MNIST,prune_0.8,90,0.009,abc,45,0
MNIST_0.007_9.out,MNIST,baseline,10,0.007,abc,9,1
MNIST_0.010_2458.out,,,,,,,0
MNIST_0.009_6044.out,MNIST,prune_0.6,10,0.009,abc,44,0
MNIST_0.010_7170.out,,,,,,,0
MNIST_0.004_673.out,MNIST,baseline,70,0.004,abc,73,1
MNIST_0.010_6060.out,MNIST,prune_0.6,10,0.01,abc,60,0
MNIST_0.009_561.out,MNIST,baseline,60,0.009,abc,61,1
MNIST_0.004_3429.out,MNIST,prune_0.3,50,0.004,abc,29,1
MNIST_0.005_4240.out,MNIST,prune_0.4,30,0.005,abc,40,1
MNIST_0.009_2377.out,MNIST,prune_0.2,40,0.009,abc,77,0
MNIST_0.004_2299.out,MNIST,prune_0.2,30,0.004,abc,99,1
MNIST_0.005_1180.out,MNIST,prune_0.1,20,0.005,abc,80,1
MNIST_0.010_6608.out,,,,,,,0
MNIST_0.007_4862.out,MNIST,prune_0.4,90,0.007,abc,62,0
MNIST_0.009_7298.out,MNIST,prune_0.7,30,0.009,abc,98,0
MNIST_0.006_5552.out,MNIST,prune_0.5,60,0.006,abc,52,1
MNIST_0.008_7837.out,MNIST,prune_0.7,90,0.008,abc,37,0
MNIST_0.007_7728.out,MNIST,prune_0.7,80,0.007,abc,28,0
MNIST_0.008_8851.out,MNIST,prune_0.8,90,0.008,abc,51,0
MNIST_0.006_8274.out,MNIST,prune_0.8,30,0.006,abc,74,1
MNIST_0.005_1870.out,MNIST,prune_0.1,90,0.005,abc,70,1
MNIST_0.008_1197.out,MNIST,prune_0.1,20,0.008,abc,97,0
MNIST_0.006_6029.out,MNIST,prune_0.6,10,0.006,abc,29,1
MNIST_0.006_3300.out,MNIST,prune_0.3,40,0.006,abc,0,0
MNIST_0.010_8527.out,,,,,,,0
MNIST_0.005_5499.out,MNIST,prune_0.5,50,0.005,abc,99,1
MNIST_0.008_7890.out,MNIST,prune_0.7,90,0.008,abc,90,1
MNIST_0.009_2681.out,MNIST,prune_0.2,70,0.009,abc,81,0
MNIST_0.007_4532.out,MNIST,prune_0.4,60,0.007,abc,32,1
MNIST_0.004_230.out,MNIST,baseline,30,0.004,abc,30,1
MNIST_0.008_7419.out,MNIST,prune_0.7,50,0.008,abc,19,1
MNIST_0.006_7926.out,MNIST,prune_0.7,100,0.006,abc,26,0
MNIST_0.005_5123.out,MNIST,prune_0.5,20,0.005,abc,23,1
MNIST_0.009_2748.out,MNIST,prune_0.2,80,0.009,abc,48,0
MNIST_0.010_8216.out,,,,,,,0
MNIST_0.010_8728.out,,,,,,,0
MNIST_0.010_3584.out,MNIST,prune_0.3,60,0.01,abc,84,0
MNIST_0.009_266.out,MNIST,baseline,30,0.009,abc,66,0
MNIST_0.008_7457.out,MNIST,prune_0.7,50,0.008,abc,57,0
MNIST_0.010_8801.out,,,,,,,0
MNIST_0.006_720.out,MNIST,baseline,80,0.006,abc,20,0
MNIST_0.005_928.out,MNIST,baseline,100,0.005,abc,28,1
MNIST_0.008_1232.out,MNIST,prune_0.1,30,0.008,abc,32,0
MNIST_0.006_6048.out,MNIST,prune_0.6,10,0.006,abc,48,1
MNIST_0.008_6126.out,MNIST,prune_0.6,20,0.008,abc,26,0
MNIST_0.008_2281.out,MNIST,prune_0.2,30,0.008,abc,81,1
MNIST_0.006_6794.out,MNIST,prune_0.6,80,0.006,abc,94,0
MNIST_0.008_3210.out,MNIST,prune_0.3,30,0.008,abc,10,0
MNIST_0.009_121.out,MNIST,baseline,20,0.009,abc,21,0
MNIST_0.004_3194.out,MNIST,prune_0.3,20,0.004,abc,94,1
MNIST_0.007_4916.out,MNIST,prune_0.4,100,0.007,abc,16,0
MNIST_0.004_3890.out,MNIST,prune_0.3,90,0.004,abc,90,1
MNIST_0.007_7088.out,MNIST,prune_0.7,10,0.007,abc,88,1
MNIST_0.004_6020.out,MNIST,prune_0.6,10,0.004,abc,20,1
MNIST_0.007_1313.out,MNIST,prune_0.1,40,0.007,abc,13,1
MNIST_0.010_4870.out,,,,,,,0
MNIST_0.009_2253.out,MNIST,prune_0.2,30,0.009,abc,53,0
MNIST_0.007_6195.out,MNIST,prune_0.6,20,0.007,abc,95,0
MNIST_0.008_391.out,MNIST,baseline,40,0.008,abc,91,1
MNIST_0.005_8116.out,MNIST,prune_0.8,20,0.005,abc,16,1
MNIST_0.006_8037.out,MNIST,prune_0.8,10,0.006,abc,37,0
MNIST_0.010_7593.out,,,,,,,0
MNIST_0.008_3534.out,MNIST,prune_0.3,60,0.008,abc,34,1
MNIST_0.010_1287.out,MNIST,prune_0.1,30,0.01,abc,87,0
MNIST_0.008_7302.out,MNIST,prune_0.7,40,0.008,abc,2,0
MNIST_0.005_6976.out,MNIST,prune_0.6,100,0.005,abc,76,1
MNIST_0.008_3446.out,MNIST,prune_0.3,50,0.008,abc,46,0
MNIST_0.006_7263.out,MNIST,prune_0.7,30,0.006,abc,63,1
MNIST_0.007_5611.out,MNIST,prune_0.5,70,0.007,abc,11,1
MNIST_0.006_7231.out,MNIST,prune_0.7,30,0.006,abc,31,0
MNIST_0.006_3111.out,MNIST,prune_0.3,20,0.006,abc,11,1
MNIST_0.009_8715.out,MNIST,prune_0.8,80,0.009,abc,15,0
MNIST_0.005_8697.out,MNIST,prune_0.8,70,0.005,abc,97,1
MNIST_0.006_7844.out,MNIST,prune_0.7,90,0.006,abc,44,1
MNIST_0.008_1619.out,MNIST,prune_0.1,70,0.008,abc,19,0
MNIST_0.007_1443.out,MNIST,prune_0.1,50,0.007,abc,43,0
MNIST_0.009_4109.out,MNIST,prune_0.4,20,0.009,abc,9,0
MNIST_0.006_3927.out,MNIST,prune_0.3,100,0.006,abc,27,1
MNIST_0.005_3923.out,MNIST,prune_0.3,100,0.005,abc,23,1
MNIST_0.010_8718.out,,,,,,,0
MNIST_0.008_1110.out,MNIST,prune_0.1,20,0.008,abc,10,0
MNIST_0.007_4048.out,MNIST,prune_0.4,10,0.007,abc,48,1
MNIST_0.010_6979.out,,,,,,,0
MNIST_0.008_5581.out,MNIST,prune_0.5,60,0.008,abc,81,1
MNIST_0.004_3956.out,MNIST,prune_0.3,100,0.004,abc,56,1
MNIST_0.008_1688.out,MNIST,prune_0.1,70,0.008,abc,88,0
MNIST_0.005_3740.out,MNIST,prune_0.3,80,0.005,abc,40,0
MNIST_0.004_4104.out,MNIST,prune_0.4,20,0.004,abc,4,1
MNIST_0.009_8261.out,MNIST,prune_0.8,30,0.009,abc,61,0
MNIST_0.008_1262.out,MNIST,prune_0.1,30,0.008,abc,62,0
MNIST_0.009_6469.out,MNIST,prune_0.6,50,0.009,abc,69,0
MNIST_0.005_5447.out,MNIST,prune_0.5,50,0.005,abc,47,1
MNIST_0.009_3599.out,MNIST,prune_0.3,60,0.009,abc,99,0
MNIST_0.007_1570.out,MNIST,prune_0.1,60,0.007,abc,70,1
MNIST_0.008_4837.out,MNIST,prune_0.4,90,0.008,abc,37,0
MNIST_0.006_6443.out,MNIST,prune_0.6,50,0.006,abc,43,0
MNIST_0.009_3094.out,MNIST,prune_0.3,10,0.009,abc,94,0
MNIST_0.006_8945.out,MNIST,prune_0.8,100,0.006,abc,45,1
MNIST_0.008_4872.out,MNIST,prune_0.4,90,0.008,abc,72,1
MNIST_0.010_8270.out,,,,,,,0
MNIST_0.010_7100.out,MNIST,prune_0.7,20,0.01,abc,0,0
MNIST_0.008_6181.out,MNIST,prune_0.6,20,0.008,abc,81,0
MNIST_0.008_1671.out,MNIST,prune_0.1,70,0.008,abc,71,0
MNIST_0.008_8191.out,MNIST,prune_0.8,20,0.008,abc,91,0
MNIST_0.008_798.out,MNIST,baseline,80,0.008,abc,98,0
MNIST_0.006_8858.out,MNIST,prune_0.8,90,0.006,abc,58,1
MNIST_0.007_1415.out,MNIST,prune_0.1,50,0.007,abc,15,1
MNIST_0.010_3983.out,MNIST,prune_0.3,100,0.01,abc,83,0
MNIST_0.008_6110.out,MNIST,prune_0.6,20,0.008,abc,10,0
MNIST_0.009_4405.out,MNIST,prune_0.4,50,0.009,abc,5,0
MNIST_0.004_514.out,MNIST,baseline,60,0.004,abc,14,1
MNIST_0.010_6034.out,,,,,,,0
MNIST_0.006_7730.out,MNIST,prune_0.7,80,0.006,abc,30,1
MNIST_0.009_1461.out,MNIST,prune_0.1,50,0.009,abc,61,0
MNIST_0.010_4074.out,,,,,,,0
MNIST_0.007_1010.out,MNIST,prune_0.1,10,0.007,abc,10,1
MNIST_0.007_97.out,MNIST,baseline,10,0.007,abc,97,0
MNIST_0.007_8950.out,MNIST,prune_0.8,100,0.007,abc,50,0
MNIST_0.005_2874.out,MNIST,prune_0.2,90,0.005,abc,74,1
MNIST_0.008_4921.out,MNIST,prune_0.4,100,0.008,abc,21,0
MNIST_0.007_4721.out,MNIST,prune_0.4,80,0.007,abc,21,0
MNIST_0.004_1401.out,MNIST,prune_0.1,50,0.004,abc,1,1
MNIST_0.006_3096.out,MNIST,prune_0.3,10,0.006,abc,96,1
MNIST_0.007_3747.out,MNIST,prune_0.3,80,0.007,abc,47,0
MNIST_0.008_7441.out,MNIST,prune_0.7,50,0.008,abc,41,0
MNIST_0.007_6393.out,MNIST,prune_0.6,40,0.007,abc,93,0
MNIST_0.005_2218.out,MNIST,prune_0.2,30,0.005,abc,18,1
MNIST_0.005_4469.out,MNIST,prune_0.4,50,0.005,abc,69,1
MNIST_0.008_6783.out,MNIST,prune_0.6,80,0.008,abc,83,0
MNIST_0.007_6930.out,MNIST,prune_0.6,100,0.007,abc,30,1
MNIST_0.007_6823.out,MNIST,prune_0.6,90,0.007,abc,23,0
MNIST_0.005_7276.out,MNIST,prune_0.7,30,0.005,abc,76,1
MNIST_0.007_725.out,MNIST,baseline,80,0.007,abc,25,0
MNIST_0.008_8252.out,MNIST,prune_0.8,30,0.008,abc,52,1
MNIST_0.007_4184.out,MNIST,prune_0.4,20,0.007,abc,84,1
MNIST_0.009_5716.out,MNIST,prune_0.5,80,0.009,abc,16,0
MNIST_0.006_1557.out,MNIST,prune_0.1,60,0.006,abc,57,1
MNIST_0.005_2855.out,MNIST,prune_0.2,90,0.005,abc,55,1
MNIST_0.009_6372.out,MNIST,prune_0.6,40,0.009,abc,72,1
MNIST_0.004_3424.out,MNIST,prune_0.3,50,0.004,abc,24,1
MNIST_0.005_3277.out,MNIST,prune_0.3,30,0.005,abc,77,1
MNIST_0.005_3637.out,MNIST,prune_0.3,70,0.005,abc,37,1
MNIST_0.010_2367.out,MNIST,prune_0.2,40,0.01,abc,67,0
MNIST_0.010_970.out,MNIST,baseline,100,0.01,abc,70,0
MNIST_0.005_749.out,MNIST,baseline,80,0.005,abc,49,1
MNIST_0.007_389.out,MNIST,baseline,40,0.007,abc,89,1
MNIST_0.006_3412.out,MNIST,prune_0.3,50,0.006,abc,12,1
MNIST_0.008_5269.out,MNIST,prune_0.5,30,0.008,abc,69,1
MNIST_0.005_6697.out,MNIST,prune_0.6,70,0.005,abc,97,1
MNIST_0.005_7999.out,MNIST,prune_0.7,100,0.005,abc,99,1
MNIST_0.007_2014.out,MNIST,prune_0.2,10,0.007,abc,14,0
MNIST_0.006_8282.out,MNIST,prune_0.8,30,0.006,abc,82,1
MNIST_0.006_7250.out,MNIST,prune_0.7,30,0.006,abc,50,0
MNIST_0.005_1957.out,MNIST,prune_0.1,100,0.005,abc,57,1
MNIST_0.010_4317.out,MNIST,prune_0.4,40,0.01,abc,17,0
MNIST_0.007_985.out,MNIST,baseline,100,0.007,abc,85,1
MNIST_0.006_4827.out,MNIST,prune_0.4,90,0.006,abc,27,1
MNIST_0.004_8325.out,MNIST,prune_0.8,40,0.004,abc,25,1
MNIST_0.005_3606.out,MNIST,prune_0.3,70,0.005,abc,6,1
MNIST_0.010_6630.out,MNIST,prune_0.6,70,0.01,abc,30,0
MNIST_0.009_8239.out,MNIST,prune_0.8,30,0.009,abc,39,0
MNIST_0.008_6820.out,MNIST,prune_0.6,90,0.008,abc,20,0
MNIST_0.008_5722.out,MNIST,prune_0.5,80,0.008,abc,22,0
MNIST_0.008_8914.out,MNIST,prune_0.8,100,0.008,abc,14,0
MNIST_0.008_3559.out,MNIST,prune_0.3,60,0.008,abc,59,0
MNIST_0.005_4212.out,MNIST,prune_0.4,30,0.005,abc,12,1
MNIST_0.009_8986.out,MNIST,prune_0.8,100,0.009,abc,86,0
MNIST_0.006_2053.out,MNIST,prune_0.2,10,0.006,abc,53,1
MNIST_0.006_1306.out,MNIST,prune_0.1,40,0.006,abc,6,1
MNIST_0.008_2892.out,MNIST,prune_0.2,90,0.008,abc,92,0
MNIST_0.009_2729.out,MNIST,prune_0.2,80,0.009,abc,29,0
MNIST_0.008_4017.out,MNIST,prune_0.4,10,0.008,abc,17,1
MNIST_0.008_5966.out,MNIST,prune_0.5,100,0.008,abc,66,0
MNIST_0.010_2627.out,MNIST,prune_0.2,70,0.01,abc,27,0
MNIST_0.008_1691.out,MNIST,prune_0.1,70,0.008,abc,91,0
MNIST_0.009_7467.out,MNIST,prune_0.7,50,0.009,abc,67,0
MNIST_0.010_8525.out,,,,,,,0
MNIST_0.007_1715.out,MNIST,prune_0.1,80,0.007,abc,15,0
MNIST_0.007_4127.out,MNIST,prune_0.4,20,0.007,abc,27,0
MNIST_0.009_2095.out,MNIST,prune_0.2,10,0.009,abc,95,0
MNIST_0.008_821.out,MNIST,baseline,90,0.008,abc,21,0
MNIST_0.006_7526.out,MNIST,prune_0.7,60,0.006,abc,26,0
MNIST_0.008_4526.out,MNIST,prune_0.4,60,0.008,abc,26,0
MNIST_0.005_931.out,MNIST,baseline,100,0.005,abc,31,1
MNIST_0.008_4965.out,MNIST,prune_0.4,100,0.008,abc,65,0
MNIST_0.007_1241.out,MNIST,prune_0.1,30,0.007,abc,41,0
MNIST_0.007_192.out,MNIST,baseline,20,0.007,abc,92,0
MNIST_0.010_7733.out,,,,,,,0
MNIST_0.005_5237.out,MNIST,prune_0.5,30,0.005,abc,37,1
MNIST_0.010_2395.out,MNIST,prune_0.2,40,0.01,abc,95,0
MNIST_0.005_854.out,MNIST,baseline,90,0.005,abc,54,1
MNIST_0.008_2673.out,MNIST,prune_0.2,70,0.008,abc,73,0
MNIST_0.006_5702.out,MNIST,prune_0.5,80,0.006,abc,2,0
MNIST_0.005_6424.out,MNIST,prune_0.6,50,0.005,abc,24,1
MNIST_0.007_8097.out,MNIST,prune_0.8,10,0.007,abc,97,0
MNIST_0.008_1193.out,MNIST,prune_0.1,20,0.008,abc,93,0
MNIST_0.007_7195.out,MNIST,prune_0.7,20,0.007,abc,95,0
MNIST_0.004_897.out,MNIST,baseline,90,0.004,abc,97,1
MNIST_0.004_676.out,MNIST,baseline,70,0.004,abc,76,1
MNIST_0.004_7441.out,MNIST,prune_0.7,50,0.004,abc,41,1
MNIST_0.008_7906.out,MNIST,prune_0.7,100,0.008,abc,6,0
MNIST_0.006_1092.out,MNIST,prune_0.1,10,0.006,abc,92,0
MNIST_0.004_572.out,MNIST,baseline,60,0.004,abc,72,1
MNIST_0.009_7971.out,MNIST,prune_0.7,100,0.009,abc,71,0
MNIST_0.010_8877.out,,,,,,,0
MNIST_0.008_1928.out,MNIST,prune_0.1,100,0.008,abc,28,1
MNIST_0.006_2867.out,MNIST,prune_0.2,90,0.006,abc,67,1
MNIST_0.006_1421.out,MNIST,prune_0.1,50,0.006,abc,21,0
MNIST_0.007_2917.out,MNIST,prune_0.2,100,0.007,abc,17,1
MNIST_0.004_2419.out,MNIST,prune_0.2,50,0.004,abc,19,1
MNIST_0.010_1280.out,MNIST,prune_0.1,30,0.01,abc,80,0
MNIST_0.010_5094.out,,,,,,,0
MNIST_0.006_8621.out,MNIST,prune_0.8,70,0.006,abc,21,1
MNIST_0.008_1412.out,MNIST,prune_0.1,50,0.008,abc,12,0
MNIST_0.010_6127.out,MNIST,prune_0.6,20,0.01,abc,27,0
MNIST_0.009_4379.out,MNIST,prune_0.4,40,0.009,abc,79,0
MNIST_0.007_5718.out,MNIST,prune_0.5,80,0.007,abc,18,0
MNIST_0.008_1689.out,MNIST,prune_0.1,70,0.008,abc,89,0
MNIST_0.010_3458.out,,,,,,,0
MNIST_0.004_2836.out,MNIST,prune_0.2,90,0.004,abc,36,1
MNIST_0.007_7798.out,MNIST,prune_0.7,80,0.007,abc,98,0
MNIST_0.009_1428.out,MNIST,prune_0.1,50,0.009,abc,28,0
MNIST_0.005_2051.out,MNIST,prune_0.2,10,0.005,abc,51,1
MNIST_0.006_3446.out,MNIST,prune_0.3,50,0.006,abc,46,1
MNIST_0.008_4972.out,MNIST,prune_0.4,100,0.008,abc,72,1
MNIST_0.007_7544.out,MNIST,prune_0.7,60,0.007,abc,44,0
MNIST_0.007_4509.out,MNIST,prune_0.4,60,0.007,abc,9,1
MNIST_0.005_6766.out,MNIST,prune_0.6,80,0.005,abc,66,1
MNIST_0.006_7956.out,MNIST,prune_0.7,100,0.006,abc,56,1
MNIST_0.006_5433.out,MNIST,prune_0.5,50,0.006,abc,33,0
MNIST_0.005_498.out,MNIST,baseline,50,0.005,abc,98,1
MNIST_0.010_3695.out,,,,,,,0
MNIST_0.006_6819.out,MNIST,prune_0.6,90,0.006,abc,19,0
MNIST_0.008_7594.out,MNIST,prune_0.7,60,0.008,abc,94,0
MNIST_0.006_1622.out,MNIST,prune_0.1,70,0.006,abc,22,0
MNIST_0.004_3552.out,MNIST,prune_0.3,60,0.004,abc,52,1
MNIST_0.005_7786.out,MNIST,prune_0.7,80,0.005,abc,86,1
MNIST_0.009_881.out,MNIST,baseline,90,0.009,abc,81,0
MNIST_0.008_4589.out,MNIST,prune_0.4,60,0.008,abc,89,0
MNIST_0.006_1763.out,MNIST,prune_0.1,80,0.006,abc,63,1
MNIST_0.007_915.out,MNIST,baseline,100,0.007,abc,15,1
MNIST_0.008_3508.out,MNIST,prune_0.3,60,0.008,abc,8,0
MNIST_0.008_4408.out,MNIST,prune_0.4,50,0.008,abc,8,0
MNIST_0.008_7019.out,MNIST,prune_0.7,10,0.008,abc,19,1
MNIST_0.007_8698.out,MNIST,prune_0.8,70,0.007,abc,98,0
MNIST_0.004_8982.out,MNIST,prune_0.8,100,0.004,abc,82,1
MNIST_0.006_826.out,MNIST,baseline,90,0.006,abc,26,0
MNIST_0.007_4096.out,MNIST,prune_0.4,10,0.007,abc,96,0
MNIST_0.005_4588.out,MNIST,prune_0.4,60,0.005,abc,88,1
MNIST_0.006_6703.out,MNIST,prune_0.6,80,0.006,abc,3,1
MNIST_0.005_3191.out,MNIST,prune_0.3,20,0.005,abc,91,1
MNIST_0.005_8548.out,MNIST,prune_0.8,60,0.005,abc,48,1
MNIST_0.004_2896.out,MNIST,prune_0.2,90,0.004,abc,96,1
MNIST_0.008_2419.out,MNIST,prune_0.2,50,0.008,abc,19,0
MNIST_0.007_2175.out,MNIST,prune_0.2,20,0.007,abc,75,1
MNIST_0.010_6990.out,,,,,,,0
MNIST_0.008_6556.out,MNIST,prune_0.6,60,0.008,abc,56,1
MNIST_0.004_5519.out,MNIST,prune_0.5,60,0.004,abc,19,1
MNIST_0.009_2542.out,MNIST,prune_0.2,60,0.009,abc,42,0
MNIST_0.009_4006.out,MNIST,prune_0.4,10,0.009,abc,6,0
MNIST_0.008_3524.out,MNIST,prune_0.3,60,0.008,abc,24,1
MNIST_0.005_6133.out,MNIST,prune_0.6,20,0.005,abc,33,0
MNIST_0.008_8368.out,MNIST,prune_0.8,40,0.008,abc,68,1
MNIST_0.006_7034.out,MNIST,prune_0.7,10,0.006,abc,34,1
MNIST_0.005_8308.out,MNIST,prune_0.8,40,0.005,abc,8,0
MNIST_0.007_5514.out,MNIST,prune_0.5,60,0.007,abc,14,1
MNIST_0.006_5678.out,MNIST,prune_0.5,70,0.006,abc,78,0
MNIST_0.007_1947.out,MNIST,prune_0.1,100,0.007,abc,47,1
MNIST_0.008_4945.out,MNIST,prune_0.4,100,0.008,abc,45,0
MNIST_0.006_8227.out,MNIST,prune_0.8,30,0.006,abc,27,0
MNIST_0.009_7123.out,MNIST,prune_0.7,20,0.009,abc,23,0
MNIST_0.007_4818.out,MNIST,prune_0.4,90,0.007,abc,18,0
MNIST_0.009_5346.out,MNIST,prune_0.5,40,0.009,abc,46,0
MNIST_0.010_6678.out,MNIST,prune_0.6,70,0.01,abc,78,0
MNIST_0.004_4899.out,MNIST,prune_0.4,90,0.004,abc,99,1
MNIST_0.010_6525.out,,,,,,,0
MNIST_0.005_1884.out,MNIST,prune_0.1,90,0.005,abc,84,1
MNIST_0.005_2953.out,MNIST,prune_0.2,100,0.005,abc,53,1
MNIST_0.007_2251.out,MNIST,prune_0.2,30,0.007,abc,51,1
MNIST_0.008_4863.out,MNIST,prune_0.4,90,0.008,abc,63,0
MNIST_0.004_1014.out,MNIST,prune_0.1,10,0.004,abc,14,1
MNIST_0.010_1441.out,MNIST,prune_0.1,50,0.01,abc,41,0
MNIST_0.009_2331.out,MNIST,prune_0.2,40,0.009,abc,31,0
MNIST_0.008_8600.out,MNIST,prune_0.8,70,0.008,abc,0,0
MNIST_0.008_2222.out,MNIST,prune_0.2,30,0.008,abc,22,0
MNIST_0.004_6031.out,MNIST,prune_0.6,10,0.004,abc,31,1
MNIST_0.006_5692.out,MNIST,prune_0.5,70,0.006,abc,92,0
MNIST_0.007_4595.out,MNIST,prune_0.4,60,0.007,abc,95,0
MNIST_0.005_1229.out,MNIST,prune_0.1,30,0.005,abc,29,1
MNIST_0.010_2975.out,,,,,,,0
MNIST_0.010_2536.out,,,,,,,0
MNIST_0.009_1676.out,MNIST,prune_0.1,70,0.009,abc,76,0
MNIST_0.010_3540.out,MNIST,prune_0.3,60,0.01,abc,40,0
MNIST_0.006_3563.out,MNIST,prune_0.3,60,0.006,abc,63,1
MNIST_0.010_111.out,MNIST,baseline,20,0.01,abc,11,0
MNIST_0.010_7450.out,,,,,,,0
MNIST_0.006_4742.out,MNIST,prune_0.4,80,0.006,abc,42,0
MNIST_0.005_5589.out,MNIST,prune_0.5,60,0.005,abc,89,1
MNIST_0.009_8520.out,MNIST,prune_0.8,60,0.009,abc,20,0
MNIST_0.008_2215.out,MNIST,prune_0.2,30,0.008,abc,15,0
MNIST_0.005_6374.out,MNIST,prune_0.6,40,0.005,abc,74,1
MNIST_0.007_1631.out,MNIST,prune_0.1,70,0.007,abc,31,0
MNIST_0.010_7961.out,,,,,,,0
MNIST_0.005_230.out,MNIST,baseline,30,0.005,abc,30,1
MNIST_0.008_7080.out,MNIST,prune_0.7,10,0.008,abc,80,0
MNIST_0.005_2177.out,MNIST,prune_0.2,20,0.005,abc,77,1
MNIST_0.005_4671.out,MNIST,prune_0.4,70,0.005,abc,71,1
MNIST_0.007_4986.out,MNIST,prune_0.4,100,0.007,abc,86,1
MNIST_0.009_2822.out,MNIST,prune_0.2,90,0.009,abc,22,0
MNIST_0.005_3172.out,MNIST,prune_0.3,20,0.005,abc,72,1
MNIST_0.010_6721.out,MNIST,prune_0.6,80,0.01,abc,21,0
MNIST_0.007_1635.out,MNIST,prune_0.1,70,0.007,abc,35,0
MNIST_0.010_3172.out,MNIST,prune_0.3,20,0.01,abc,72,0
MNIST_0.008_3649.out,MNIST,prune_0.3,70,0.008,abc,49,1
MNIST_0.005_7035.out,MNIST,prune_0.7,10,0.005,abc,35,1
MNIST_0.005_6166.out,MNIST,prune_0.6,20,0.005,abc,66,1
MNIST_0.005_1512.out,MNIST,prune_0.1,60,0.005,abc,12,1
MNIST_0.007_3183.out,MNIST,prune_0.3,20,0.007,abc,83,0
MNIST_0.009_8465.out,MNIST,prune_0.8,50,0.009,abc,65,0
MNIST_0.009_5301.out,MNIST,prune_0.5,40,0.009,abc,1,0
MNIST_0.004_3411.out,MNIST,prune_0.3,50,0.004,abc,11,1
MNIST_0.004_8097.out,MNIST,prune_0.8,10,0.004,abc,97,1
MNIST_0.010_8824.out,,,,,,,0
MNIST_0.004_8643.out,MNIST,prune_0.8,70,0.004,abc,43,0
MNIST_0.007_3198.out,MNIST,prune_0.3,20,0.007,abc,98,0
MNIST_0.008_8816.out,MNIST,prune_0.8,90,0.008,abc,16,0
MNIST_0.007_2884.out,MNIST,prune_0.2,90,0.007,abc,84,1
MNIST_0.008_441.out,MNIST,baseline,50,0.008,abc,41,0
MNIST_0.009_8990.out,MNIST,prune_0.8,100,0.009,abc,90,0
MNIST_0.006_6915.out,MNIST,prune_0.6,100,0.006,abc,15,1
MNIST_0.010_5478.out,,,,,,,0
MNIST_0.006_8388.out,MNIST,prune_0.8,40,0.006,abc,88,1
